"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000142856.17",502.578852816258,1.1645061357279,0.21936044982323,5.30864217622781,1.10444915449643e-07,7.28948525656427e-07,"ITGB3BP"
"ENSG00000152931.9",18.2796172950844,-2.48160551745543,0.467479432440688,-5.30848064159547,1.1054282329475e-07,7.29395221794451e-07,"PART1"
"ENSG00000120334.15",445.489327733619,0.915062469760882,0.17240802882404,5.30753977063791,1.11114766691881e-07,7.32968649610466e-07,"CENPL"
"ENSG00000185000.12",3360.21466788085,-1.01997192506238,0.192181826636822,-5.3073276641807,1.11244098496276e-07,7.33621234412449e-07,"DGAT1"
"ENSG00000123342.16",284.899228334399,-1.2542829253917,0.236338125961488,-5.30715440130082,1.11349853541688e-07,7.34118023486595e-07,"MMP19"
"ENSG00000115760.14",3109.11075838388,0.810150416989097,0.152661720814142,5.30683404240814,1.11545648384965e-07,7.35208002056598e-07,"BIRC6"
"ENSG00000213639.10",5407.16589009544,0.971705842140827,0.183107359046985,5.30675472137353,1.11594178729053e-07,7.35327016038246e-07,"PPP1CB"
"ENSG00000270084.2",42.8845214206536,1.06615338960202,0.200914478715797,5.30650352536388,1.11748000792091e-07,7.36139573877467e-07,"GAS5-AS1"
"ENSG00000264365.1",6.99342624652945,1.67528210419072,0.315706771089589,5.3064497109418,1.11780981199116e-07,7.36155861445051e-07,"AC023983.1"
"ENSG00000111676.15",13734.7968223273,-0.832744348226282,0.156934960073658,-5.30630235503569,1.11871337135459e-07,7.36549894973702e-07,"ATN1"
"ENSG00000196323.14",1167.62479985408,0.97863476338179,0.184452257077214,5.30562639291599,1.12286731270226e-07,7.39083149359125e-07,"ZBTB44"
"ENSG00000102471.14",1698.66725413533,1.28293177467095,0.241820281537009,5.30531089665696,1.12481121449404e-07,7.39958958717045e-07,"NDFIP2"
"ENSG00000175193.14",487.063468387091,-1.15706834624881,0.218095805573828,-5.30532140773852,1.12474639900212e-07,7.39958958717045e-07,"PARL"
"ENSG00000271147.8",168.366632743884,1.1429803704285,0.215462059048433,5.30478718840969,1.12804518747658e-07,7.41884174810846e-07,"ARMCX5-GPRASP2"
"ENSG00000149451.18",127.53605828818,-1.92794069697705,0.363439859697773,-5.30470350329838,1.12856278802059e-07,7.42022345366129e-07,"ADAM33"
"ENSG00000186908.14",1013.08533752879,1.1515522481405,0.217095197099409,5.30436538222079,1.13065644098561e-07,7.43196402097053e-07,"ZDHHC17"
"ENSG00000135390.21",20317.0236986685,-1.0305734205349,0.194293071179701,-5.30422116587848,1.13155057467306e-07,7.43581573171597e-07,"ATP5MC2"
"ENSG00000175806.15",1532.91039636193,-1.21134274964605,0.22837723628643,-5.30413087286328,1.1321107348604e-07,7.43747128564698e-07,"MSRA"
"ENSG00000126070.20",583.330497863611,1.07839794408345,0.20332145643346,5.3039062526899,1.13350539879155e-07,7.44258102662318e-07,"AGO3"
"ENSG00000196705.8",387.022625530821,1.16735815063522,0.220093953181754,5.30390832532877,1.13349252220528e-07,7.44258102662318e-07,"ZNF431"
"ENSG00000204618.8",461.429422453859,-2.69468177398373,0.508160301788937,-5.30281835180222,1.14028372249452e-07,7.48505065935604e-07,"RNF39"
"ENSG00000218350.1",2.49172953335732,2.86121571079741,0.539577057321303,5.30270083202154,1.14101828958621e-07,7.48783555281897e-07,"LYPLA1P3"
"ENSG00000111319.13",816.373618314703,-3.41890367576597,0.644803286801158,-5.30224294098594,1.14388474564749e-07,7.50460546831812e-07,"SCNN1A"
"ENSG00000163029.16",1602.71068675031,1.07581526028244,0.202908532098563,5.30197152951588,1.14558710398078e-07,7.51373112776736e-07,"SMC6"
"ENSG00000100532.12",271.342108131157,1.05689529476157,0.199356759205325,5.30152726686853,1.14837891874431e-07,7.52999546448377e-07,"CGRRF1"
"ENSG00000105700.11",1868.16075133267,-0.708760822863983,0.13370637598857,-5.30087527706661,1.15248804722282e-07,7.55488632966222e-07,"KXD1"
"ENSG00000233608.4",272.762592683442,-1.89808473850651,0.35820666640668,-5.2988537526311,1.16531923651764e-07,7.63692373089913e-07,"TWIST2"
"ENSG00000103089.9",44.9913962288827,-3.31743370773902,0.626306258593875,-5.29682349843832,1.17834491789399e-07,7.72019084137443e-07,"FA2H"
"ENSG00000155099.8",1294.65375009902,1.2437200336431,0.234807826188038,5.2967571559864,1.17877292526214e-07,7.72089866627997e-07,"PIP4P2"
"ENSG00000204217.15",3927.0999455013,1.06128329759607,0.20036936317301,5.29663457920809,1.1795641233422e-07,7.72398434090836e-07,"BMPR2"
"ENSG00000167785.9",595.383051767299,1.07792169168447,0.203514822635358,5.29652669877421,1.18026088583683e-07,7.72513592187027e-07,"ZNF558"
"ENSG00000210195.2",84.8512647956984,-2.63808885033594,0.498080762116446,-5.29650821912126,1.18038027948345e-07,7.72513592187027e-07,"MT-TT"
"ENSG00000214212.9",108.51370405239,-1.669877608959,0.315318555971272,-5.29584313176652,1.18468507448401e-07,7.7491056783137e-07,"C19orf38"
"ENSG00000214753.4",3236.38047412452,-0.710998985432937,0.134255946557024,-5.29584725046758,1.18465836939914e-07,7.7491056783137e-07,"HNRNPUL2"
"ENSG00000159166.15",4518.99761049864,-3.41848248014791,0.645623458248749,-5.29485482051803,1.1911100152231e-07,7.7890202350497e-07,"LAD1"
"ENSG00000135473.15",1254.84651172658,1.021305180498,0.192937805871243,5.29344249503682,1.20034999006205e-07,7.84731651590282e-07,"PAN2"
"ENSG00000185787.15",8798.34067793947,0.643281255175924,0.121538756301877,5.29280761749896,1.20452616261118e-07,7.87248545606926e-07,"MORF4L1"
"ENSG00000145833.16",2024.17672254364,0.711867290660261,0.13451352323974,5.29216151294706,1.20879061761045e-07,7.89821760166267e-07,"DDX46"
"ENSG00000156239.12",511.655456752086,0.868450666571287,0.164152756817986,5.29050308630659,1.21980363514902e-07,7.96801887280612e-07,"N6AMT1"
"ENSG00000271447.6",248.083309952321,-2.41394592658611,0.456288020225165,-5.2903995274627,1.22049454322618e-07,7.97037437836202e-07,"MMP28"
"ENSG00000213341.11",768.669165656226,0.883661846706717,0.167034812446775,5.29028550254032,1.22125571525745e-07,7.97318734014133e-07,"CHUK"
"ENSG00000167608.12",128.062325216245,-1.72953521047724,0.326964266739445,-5.28967653782022,1.22532863520679e-07,7.99761427307002e-07,"TMC4"
"ENSG00000108654.16",20897.19384072,0.739704218578779,0.139851125452518,5.28922606940279,1.22834994266175e-07,8.01516606717904e-07,"DDX5"
"ENSG00000112308.13",6449.19406543964,0.832927820750311,0.157482792540808,5.2890084517296,1.22981209288063e-07,8.0225373888104e-07,"C6orf62"
"ENSG00000174307.7",8635.308479738,-1.26961486027756,0.240057248439874,-5.28880035295231,1.23121186162061e-07,8.029497897542e-07,"PHLDA3"
"ENSG00000149600.12",1957.79564166841,-0.718066818358588,0.135773898180591,-5.28869560335888,1.23191703901885e-07,8.03192600689675e-07,"COMMD7"
"ENSG00000204463.13",24186.641473307,-0.887563791561123,0.167832430614277,-5.28839264445249,1.23395876765779e-07,8.04306457687261e-07,"BAG6"
"ENSG00000075399.14",939.28430929375,-1.04660291927279,0.197914018901599,-5.28816970662978,1.23546330146867e-07,8.05069658775018e-07,"VPS9D1"
"ENSG00000177707.11",267.630842425217,2.01678849671701,0.38158602815412,5.2852786735222,1.25513539909231e-07,8.17667850434599e-07,"NECTIN3"
"ENSG00000174326.14",27.1973426707442,-2.26701840370437,0.429008701584779,-5.28431799944824,1.26173915473946e-07,8.21748064881598e-07,"SLC16A11"
"ENSG00000125991.20",17292.5050728012,-0.731535671885886,0.138475796585558,-5.28276919088818,1.27245663943993e-07,8.28504552339061e-07,"ERGIC3"
"ENSG00000285669.1",24.452305146723,1.5260049726231,0.288881246251235,5.28246465433743,1.27457431586776e-07,8.29659515562154e-07,"AC026979.4"
"ENSG00000123815.13",2629.06140318289,-0.819821527100705,0.15520937576858,-5.28203610794154,1.277560103836e-07,8.31378783860916e-07,"COQ8B"
"ENSG00000171135.15",2992.56266948862,-0.795083440822723,0.150533984569317,-5.28175377206339,1.27953090363465e-07,8.32436794411004e-07,"JAGN1"
"ENSG00000248712.7",44.3387760924839,-1.36062877422966,0.257647053648901,-5.28097936677282,1.28495162358506e-07,8.35738077550067e-07,"CCDC153"
"ENSG00000181143.15",10.2209878756144,-2.79196711213343,0.528761501869447,-5.28020119139229,1.29042111028843e-07,8.39069291060626e-07,"MUC16"
"ENSG00000084623.12",14074.7476555789,-0.748419149409604,0.141744047994658,-5.28007461334682,1.29131290437423e-07,8.39422962891977e-07,"EIF3I"
"ENSG00000204922.5",323.182821397044,-1.01844565975612,0.19289063312048,-5.27991247309557,1.2924561198099e-07,8.39939837624909e-07,"UQCC3"
"ENSG00000102781.14",982.343207363271,0.944521565654894,0.178938630083143,5.27846650673488,1.30269470723874e-07,8.46365731978214e-07,"KATNAL1"
"ENSG00000224543.4",17.6916121357929,1.60805075024767,0.304732337884663,5.27692847241007,1.31367131825808e-07,8.53267534577862e-07,"SNRPGP15"
"ENSG00000132017.10",2545.01157268527,-0.984580566944029,0.186605865332119,-5.27625734159902,1.31848902115639e-07,8.5616631002432e-07,"DCAF15"
"ENSG00000222011.9",181.597208413175,0.762000114051391,0.144438676977357,5.27559605223222,1.32325279304491e-07,8.59028514828452e-07,"FAM185A"
"ENSG00000147144.13",965.127628405106,-1.38126807192456,0.261832880908499,-5.27538049129613,1.32480923816878e-07,8.59807609387109e-07,"CCDC120"
"ENSG00000239672.8",2149.46439957268,-1.20299501656682,0.228082631940006,-5.27438238648201,1.33203911015847e-07,8.64267376394833e-07,"NME1"
"ENSG00000131378.14",1022.73395656127,-1.26262762832393,0.239415423623474,-5.27379401550024,1.3363188999769e-07,8.66811157431251e-07,"RFTN1"
"ENSG00000183615.6",2770.53387733235,-1.80493391301018,0.342281772102131,-5.27323994475412,1.34036135049343e-07,8.69199661042904e-07,"FAM167B"
"ENSG00000159720.12",10331.3335731231,-1.22100847295442,0.231556422347381,-5.27304948218049,1.34175367852172e-07,8.69868787284501e-07,"ATP6V0D1"
"ENSG00000188690.15",2142.77241403642,-0.95178765927341,0.180547447330325,-5.27167607931916,1.35183508978493e-07,8.76169237617794e-07,"UROS"
"ENSG00000165502.7",7484.81185232762,-0.917124223599459,0.173996062921378,-5.27094813641774,1.35720819801297e-07,8.79415516059423e-07,"RPL36AL"
"ENSG00000107021.16",3197.64556412763,-0.81444632976006,0.154519505773554,-5.27083183241357,1.35806857546277e-07,8.79736771165547e-07,"TBC1D13"
"ENSG00000174028.6",151.985936071593,1.31018480344754,0.248599132754804,5.27027101393707,1.36222473101113e-07,8.82192237232918e-07,"FAM3C2P"
"ENSG00000211890.4",807.778296570722,-3.28551016274925,0.623425481754033,-5.27009283211416,1.36354778780168e-07,8.82812130927139e-07,"IGHA2"
"ENSG00000235408.6",14.0835554265662,1.61787753834775,0.307007521420071,5.26983029882858,1.36549944629725e-07,8.83838563281994e-07,"SNORA71B"
"ENSG00000105323.17",13963.4237457885,-0.610958145529604,0.115937089388686,-5.26973851725163,1.3661823829077e-07,8.83930448569257e-07,"HNRNPUL1"
"ENSG00000186063.13",897.203821525041,0.814778500283568,0.154615353111029,5.26971276713044,1.36637404606852e-07,8.83930448569257e-07,"AIDA"
"ENSG00000260618.1",6.83111379025593,2.26971992165747,0.430740791815403,5.26934055186993,1.36914742362106e-07,8.85487197319113e-07,"AC025917.1"
"ENSG00000095564.14",1088.29720844661,1.06280197711251,0.201710278394046,5.26895300315983,1.37204083683955e-07,8.87120723283452e-07,"BTAF1"
"ENSG00000250938.6",9.59624772523176,1.51259400134195,0.287157955561877,5.26746333174816,1.38321778760966e-07,8.9410782788698e-07,"AC073475.1"
"ENSG00000170265.12",3132.18075710389,-0.767528720365442,0.145733949831165,-5.26664323072719,1.38940851236062e-07,8.97868971699566e-07,"ZNF282"
"ENSG00000279342.2",18.1948450840496,2.31217509471151,0.439059769640073,5.26619666522158,1.39279077804557e-07,8.99813694089416e-07,"AP000866.6"
"ENSG00000204070.10",2024.03678346999,-0.687202688827878,0.130507682546382,-5.26561100020795,1.39723865009501e-07,9.02445627055478e-07,"SYS1"
"ENSG00000165672.7",3558.53581733697,0.888426013584459,0.168736883827302,5.26515598387927,1.40070378268099e-07,9.04441591546491e-07,"PRDX3"
"ENSG00000279789.1",68.5494854617496,1.62182805823006,0.308066471606589,5.26453933715056,1.40541306393078e-07,9.07239626341618e-07,"AC120114.3"
"ENSG00000110011.13",2426.59878007391,-1.29752146066693,0.246474859320847,-5.26431565573143,1.4071250830508e-07,9.08101852206896e-07,"DNAJC4"
"ENSG00000130055.14",81.9141406372971,-3.02470444787095,0.574595141944424,-5.26406199264996,1.40906901760158e-07,9.09113245848292e-07,"GDPD2"
"ENSG00000129437.11",157.779580062962,-3.29429619791756,0.625883714975738,-5.26343171917367,1.41391033945843e-07,9.1174923813821e-07,"KLK14"
"ENSG00000143970.17",2019.41042938238,0.871352288165595,0.165546945447947,5.26347548006905,1.41357367962584e-07,9.1174923813821e-07,"ASXL2"
"ENSG00000121073.15",3436.63167238249,-0.62472191280254,0.118699831286569,-5.26303960192086,1.41693042540636e-07,9.13452609272122e-07,"SLC35B1"
"ENSG00000143499.14",1871.16126810462,0.854636357812079,0.162393346451959,5.26275476480132,1.41912815150602e-07,9.14625061320521e-07,"SMYD2"
"ENSG00000105552.15",1412.31683132375,-1.23752407426066,0.235152110189689,-5.26265349378489,1.41991032547895e-07,9.14884810515543e-07,"BCAT2"
"ENSG00000091428.18",582.558668234868,2.31483575953899,0.439929886128521,5.26182883347627,1.42629519017251e-07,9.18263152050764e-07,"RAPGEF4"
"ENSG00000135587.9",1333.54523217216,-1.61537630551623,0.306998050740345,-5.2618454795418,1.42616603519602e-07,9.18263152050764e-07,"SMPD2"
"ENSG00000140386.13",590.422373484219,0.873380706925245,0.16598413220934,5.26183253362877,1.42626648012179e-07,9.18263152050764e-07,"SCAPER"
"ENSG00000173875.14",891.319429541866,0.864042166700803,0.164244361322367,5.26071129470877,1.43499197225128e-07,9.23615798624254e-07,"ZNF791"
"ENSG00000132294.15",2176.37574687063,1.0274477016525,0.195313112593074,5.26051573297663,1.43651911405453e-07,9.24105737726895e-07,"EFR3A"
"ENSG00000287222.1",205.076990100158,0.901579297830645,0.171384749558582,5.26055731418781,1.43619427480172e-07,9.24105737726895e-07,"AC234917.3"
"ENSG00000222345.1",6.78569994107544,2.08956611717138,0.397246154034076,5.26012925726686,1.43954172747556e-07,9.25803355116876e-07,"SNORD19C"
"ENSG00000040608.14",1280.87444648184,-2.10834629373135,0.400852171270166,-5.25966040560714,1.44321685882186e-07,9.27919605738649e-07,"RTN4R"
"ENSG00000230928.1",42.4003191659513,3.38371799347227,0.643381740021658,5.2592695486794,1.44628755666265e-07,9.29646210502657e-07,"AL139241.1"
"ENSG00000172543.8",437.49329646669,-2.24416628325679,0.426719675045123,-5.25911134287279,1.44753226810966e-07,9.30198498787912e-07,"CTSW"
"ENSG00000136878.14",2139.20622762871,-0.740304566140989,0.14077755119663,-5.25868336143291,1.45090468063927e-07,9.32117410644983e-07,"USP20"
"ENSG00000106615.10",4088.12222544684,0.782227523141067,0.14878107779978,5.25757397855216,1.45968182408778e-07,9.37506585446852e-07,"RHEB"
"ENSG00000162946.23",1105.13444200269,0.996300095879642,0.189512950041714,5.25716103126643,1.46296205104784e-07,9.39361234601215e-07,"DISC1"
"ENSG00000282639.1",26.6072541332119,-3.65188234057525,0.694655544102719,-5.25711249493064,1.46334806500869e-07,9.39361234601215e-07,"IGHV3-64D"
"ENSG00000225578.1",6.17741821987742,2.09797613907825,0.399085022349624,5.25696536223375,1.46451882695689e-07,9.39862747193341e-07,"NCBP2-AS1"
"ENSG00000107738.20",1553.76329851241,-1.49937759815308,0.285223324402919,-5.2568547866548,1.46539929339113e-07,9.40177743938523e-07,"VSIR"
"ENSG00000240409.1",12.9135618078003,-1.89715681919636,0.360975354269726,-5.25564085402566,1.47509904768888e-07,9.46149389174183e-07,"MTATP8P1"
"ENSG00000100083.19",7353.00055498008,-1.07697325928556,0.204965256260803,-5.25441862163795,1.48492784123548e-07,9.52200606139039e-07,"GGA1"
"ENSG00000130222.11",248.481075381435,-2.43930654769921,0.464276621621496,-5.25399392108068,1.48835794940773e-07,9.54146581275465e-07,"GADD45G"
"ENSG00000148832.16",10.7998882638018,-1.60919220659115,0.30629103087003,-5.25380126874816,1.48991643764092e-07,9.54891995757645e-07,"PAOX"
"ENSG00000175895.4",1381.15847227193,1.22629008670661,0.233423236745579,5.25350476586535,1.49231812377085e-07,9.56177278985409e-07,"PLEKHF2"
"ENSG00000185475.11",1466.56947065086,-0.934640687573949,0.177915361807107,-5.25328829439288,1.49407391621789e-07,9.57048144367868e-07,"TMEM179B"
"ENSG00000278635.1",9.93444884492064,2.25952571873227,0.430222234531741,5.25199661331211,1.50459229730269e-07,9.63530046016824e-07,"AC141557.2"
"ENSG00000168803.16",523.721642207503,1.00562778611928,0.191523187550466,5.25068425907593,1.51535235232429e-07,9.70163233260415e-07,"ADAL"
"ENSG00000170653.19",1908.67469637074,-0.727251338293958,0.138517385019506,-5.2502531591363,1.5189031715126e-07,9.72178608185651e-07,"ATF7"
"ENSG00000174197.16",1492.44661208961,0.867610931374714,0.165261230134089,5.24993630188251,1.52151814291047e-07,9.73594080838758e-07,"MGA"
"ENSG00000088179.9",506.064574574415,1.03774177984253,0.197691172824336,5.24930761964087,1.52671945043022e-07,9.76663317573736e-07,"PTPN4"
"ENSG00000231925.12",20999.6349560471,-1.25275581749997,0.23870120817974,-5.24821733016389,1.53578059179471e-07,9.82199461436688e-07,"TAPBP"
"ENSG00000072135.13",4200.44253878828,-0.891657780593077,0.169925400916211,-5.24734839985899,1.54303928835563e-07,9.86580233916833e-07,"PTPN18"
"ENSG00000181523.13",4488.90495930387,-0.868638297299464,0.16556514475688,-5.24650462254599,1.5501196112414e-07,9.90844668059732e-07,"SGSH"
"ENSG00000071127.17",25097.6634681945,-0.729210599690058,0.139004486749763,-5.24595008938661,1.55478992020827e-07,9.9354446988374e-07,"WDR1"
"ENSG00000285725.1",20.7385967831116,1.84202290550712,0.351135363854691,5.24590541176421,1.55516678937045e-07,9.9354446988374e-07,"AC004967.2"
"ENSG00000204116.11",432.696203219501,1.14734710247767,0.218718879677939,5.24576161037003,1.55638039716265e-07,9.94056616821989e-07,"CHIC1"
"ENSG00000175489.10",325.480823141548,-1.41264442535703,0.269314119694311,-5.24534111676163,1.5599343979102e-07,9.96062900809025e-07,"LRRC25"
"ENSG00000272695.2",31.4788163798167,-2.1099498249232,0.402259472538279,-5.24524583997811,1.56074076463897e-07,9.96314144199428e-07,"GAS6-DT"
"ENSG00000053770.12",1262.78667342761,0.701885518494481,0.133833455833368,5.24446980856847,1.56732366795716e-07,1.00025178809326e-06,"AP5M1"
"ENSG00000177842.12",94.0088728963362,1.29351536742917,0.246647609900946,5.24438638569679,1.5680329220083e-07,1.00043983099049e-06,"ZNF620"
"ENSG00000123219.13",231.297099234361,1.51326473386494,0.288571517687435,5.24398508207601,1.5714491106291e-07,1.00235440231245e-06,"CENPK"
"ENSG00000147133.16",1658.98900386394,0.904372174291415,0.172478779461899,5.24338227063574,1.57659420965844e-07,1.00537046192014e-06,"TAF1"
"ENSG00000204851.7",64.2872257278352,-1.84603719808732,0.352136866580173,-5.24238548498306,1.58513770480961e-07,1.010551461481e-06,"PNMA8B"
"ENSG00000108821.14",105995.809666119,-1.62316668595785,0.309683092799064,-5.24137973205737,1.59380342655757e-07,1.01580762500883e-06,"COL1A1"
"ENSG00000143761.16",31862.9010700575,-0.777179411078087,0.148281309496837,-5.24124998433917,1.59492468341727e-07,1.01625383181565e-06,"ARF1"
"ENSG00000198792.13",6903.59931908035,-0.879995003622673,0.167926656691946,-5.24035326468139,1.60269485582004e-07,1.02093523946509e-06,"TMEM184B"
"ENSG00000160633.13",7318.17740385548,-0.548544129660707,0.104684778804896,-5.23996072707997,1.60610774381055e-07,1.02283926783184e-06,"SAFB"
"ENSG00000165392.11",573.886380902476,1.27312404630457,0.242977668150301,5.23967513556449,1.60859521262953e-07,1.02388294594436e-06,"WRN"
"ENSG00000242728.1",5.95625783508615,3.13396382944415,0.598119339464309,5.23969653322196,1.60840871250078e-07,1.02388294594436e-06,"UQCRHP4"
"ENSG00000263307.1",3.43651390861137,1.90141301093307,0.362897440058982,5.23953271928299,1.60983703345761e-07,1.02440315446551e-06,"AC007216.4"
"ENSG00000135617.4",1211.59157660751,-1.04199889446138,0.198875575763813,-5.2394513024509,1.61054737654409e-07,1.02458497748508e-06,"PRADC1"
"ENSG00000127947.16",4523.91432249374,1.18654808157142,0.226485573406265,5.23895656454471,1.61487037176683e-07,1.02706436665086e-06,"PTPN12"
"ENSG00000138698.15",1893.78278698558,0.79833967683701,0.152393287639584,5.2386800573862,1.61729136326505e-07,1.02833308552268e-06,"RAP1GDS1"
"ENSG00000153922.11",1715.994548569,1.07918590894564,0.206046710629872,5.2375789239568,1.62696733230563e-07,1.03421290117321e-06,"CHD1"
"ENSG00000142166.13",3013.33065880146,0.726975077482643,0.138807487845096,5.23729006819805,1.62951484258123e-07,1.03555947199065e-06,"IFNAR1"
"ENSG00000146070.17",284.074955497072,-1.59929196098876,0.305420728214348,-5.23635697661737,1.63777045307258e-07,1.04053188606217e-06,"PLA2G7"
"ENSG00000180992.7",3126.05857014638,-0.968963319759603,0.185054868633979,-5.23608660994552,1.64017009336307e-07,1.0417821624862e-06,"MRPL14"
"ENSG00000066651.20",289.696873543199,1.1059682717025,0.211231294379511,5.23581638294299,1.64257189087184e-07,1.04248447466432e-06,"TRMT11"
"ENSG00000174740.8",183.481214118873,1.64363058717716,0.313919560515948,5.23583361443214,1.64241863466667e-07,1.04248447466432e-06,"PABPC5"
"ENSG00000284602.1",26.7207484211584,1.50539153760751,0.287513371893422,5.2359009519931,1.64181986955145e-07,1.04248447466432e-06,"AL031432.4"
"ENSG00000203722.8",53.3478782066666,-2.89855244739757,0.553717830000263,-5.23471033503868,1.65243802049089e-07,1.0484704032197e-06,"RAET1G"
"ENSG00000184363.10",5074.65956324156,-3.82528528491057,0.730769071735426,-5.23460205537476,1.65340696653773e-07,1.04880941384215e-06,"PKP3"
"ENSG00000261628.1",4.70820064007402,2.47253713944887,0.472350608061425,5.23453785652232,1.65398171260826e-07,1.04889825821911e-06,"AC087481.2"
"ENSG00000245694.10",1140.71292162606,1.05363949248645,0.201298672161957,5.23420984932646,1.65692124308946e-07,1.05048632674064e-06,"CRNDE"
"ENSG00000079435.10",569.246907952299,-1.48351449119856,0.283439035790982,-5.23398087020221,1.65897629847335e-07,1.05151295198744e-06,"LIPE"
"ENSG00000143369.15",20257.9707291861,-1.81044674775838,0.345975825715313,-5.23287066087708,1.66897526370289e-07,1.05757282334955e-06,"ECM1"
"ENSG00000142065.14",286.936545582301,1.11996020847232,0.214048715601379,5.23226782896473,1.67442898058457e-07,1.06075009980325e-06,"ZFP14"
"ENSG00000164930.12",1840.82471827258,1.87631522894601,0.358651770890087,5.2315794350867,1.68067783570136e-07,1.06431919299573e-06,"FZD6"
"ENSG00000167323.11",3903.16430874116,-0.966552014210482,0.184754423588708,-5.2315500513383,1.68094506610307e-07,1.06431919299573e-06,"STIM1"
"ENSG00000103490.14",2934.68852120159,-1.96377848338893,0.375403396279264,-5.23111538907886,1.6849029025595e-07,1.06654530531901e-06,"PYCARD"
"ENSG00000115446.12",1175.49220176514,0.537651237254861,0.102797406634164,5.23020234516476,1.69324602734711e-07,1.07154541410663e-06,"UNC50"
"ENSG00000174697.5",9.43621965667291,-2.62974955816825,0.502880935869552,-5.22936816767778,1.70090340102479e-07,1.07610904737095e-06,"LEP"
"ENSG00000257803.2",3.48621045047227,2.12917337539149,0.407223756657261,5.22850973349157,1.70881839213128e-07,1.08083323203481e-06,"PIGAP1"
"ENSG00000102543.14",361.633886409967,0.7355641054621,0.140691414765248,5.22820889028255,1.71160066396488e-07,1.08230932970316e-06,"CDADC1"
"ENSG00000261888.1",82.5065749336875,-1.55060680287023,0.296622831680614,-5.22753691644289,1.71783106921321e-07,1.0859644668618e-06,"AC144831.1"
"ENSG00000276170.4",83.8763210700553,-2.74745254383835,0.52558942619638,-5.22737408117452,1.71934414211715e-07,1.08663630563874e-06,"AC244153.1"
"ENSG00000169255.15",354.481040098029,1.98023676723515,0.378829355226491,5.22725269284166,1.72047292638177e-07,1.08706498333575e-06,"B3GALNT1"
"ENSG00000177051.6",1288.45751436457,-0.837699494430548,0.160283321858359,-5.22636718978669,1.72872888094412e-07,1.09199549469062e-06,"FBXO46"
"ENSG00000183578.8",225.349736497707,-2.58398553192178,0.494460657481024,-5.22586679612815,1.7334112069092e-07,1.09466664283483e-06,"TNFAIP8L3"
"ENSG00000227212.3",2.70712437635716,2.97998979426152,0.570266904239975,5.22560536497047,1.73586236668872e-07,1.09592775793299e-06,"PFN1P6"
"ENSG00000178028.14",2319.19855295561,-0.704662586268564,0.134857419329077,-5.22524151636816,1.73927936319499e-07,1.09779782981677e-06,"DMAP1"
"ENSG00000200090.1",6.8840642596056,2.08898166345776,0.399803991435763,5.22501452763359,1.74141436617289e-07,1.09885796693912e-06,"Y_RNA"
"ENSG00000164062.13",9090.890998009,-0.787312310633715,0.150683846652764,-5.22492840555099,1.74222507320637e-07,1.09908211807764e-06,"APEH"
"ENSG00000166595.12",3456.82734665403,-0.910493477655937,0.174278059259433,-5.22437237093948,1.74746807429713e-07,1.10210153248274e-06,"CIAO2B"
"ENSG00000113430.10",152.074865934451,-3.84705834287951,0.736397117466769,-5.2241626856356,1.74944921208053e-07,1.10304993045087e-06,"IRX4"
"ENSG00000272037.1",9.88383638092012,2.14663147118997,0.410908041697609,5.22411647706251,1.74988608941812e-07,1.10304993045087e-06,"AP002907.1"
"ENSG00000187173.4",602.388780777315,-3.43586176319508,0.657945208416483,-5.22210925658138,1.76896542075584e-07,1.11478546886494e-06,"LCE2A"
"ENSG00000257058.1",8.54030167225635,-2.04393265974295,0.391482936789028,-5.22100063034019,1.77958935345404e-07,1.12118775715003e-06,"AP001363.2"
"ENSG00000068885.15",385.404981248032,1.35944286377627,0.260394298544694,5.22070902233266,1.78239405466725e-07,1.12266166899297e-06,"IFT80"
"ENSG00000006744.19",5764.16834413385,-0.751601995090036,0.143980941383568,-5.22014919382803,1.78779049652422e-07,1.12576682362029e-06,"ELAC2"
"ENSG00000128283.7",6082.28979787203,-1.7351177531482,0.3324262653706,-5.21955673753344,1.79351865454907e-07,1.12878469312126e-06,"CDC42EP1"
"ENSG00000253522.6",1242.1886970591,1.59841428808527,0.306233204574866,5.21959821536758,1.79311704957606e-07,1.12878469312126e-06,"MIR3142HG"
"ENSG00000111671.10",615.342620992146,-1.03645656459774,0.198614513782539,-5.21843315908194,1.80443073180742e-07,1.13535628575001e-06,"SPSB2"
"ENSG00000185019.17",894.324677779694,-0.83656729911655,0.160345281586359,-5.21728666313135,1.81563152951948e-07,1.14210606901212e-06,"UBOX5"
"ENSG00000173611.18",244.164857650214,0.970244455912307,0.185992867468508,5.21656808198081,1.82268600772505e-07,1.14624481017476e-06,"SCAI"
"ENSG00000185668.8",890.031606065343,-2.24463549902182,0.430428336319452,-5.21488784454916,1.83928485744788e-07,1.156382063841e-06,"POU3F1"
"ENSG00000235806.1",6.5707626729742,2.51351371664585,0.482010248652804,5.21464787039488,1.84166742427555e-07,1.15757840447432e-06,"AF241728.1"
"ENSG00000163002.13",555.610612264034,0.686622551690168,0.131686277530373,5.21407822111001,1.84733510090789e-07,1.16083843710696e-06,"NUP35"
"ENSG00000162600.12",314.74169736689,0.996989135982165,0.191239766382588,5.21329404883093,1.85516474357927e-07,1.16545496648185e-06,"OMA1"
